file,release,year,month,variable,label
2009-07JUL.xlsx,2009-07JUL,2009,7,C07_AGE,C07-Age as of Last Birthday
2009-07JUL.xlsx,2009-07JUL,2009,7,C08_MS,C08-Marital Status
2009-07JUL.xlsx,2009-07JUL,2009,7,C09_GRD,C09-Highest Grade Completed
2009-07JUL.xlsx,2009-07JUL,2009,7,C101_LNO,C101-Line Number
2009-07JUL.xlsx,2009-07JUL,2009,7,C10_CNWR,C10-Contract/Overseas Worker Indicator
2009-07JUL.xlsx,2009-07JUL,2009,7,C13_WORK,C13-Did do any Work for at Least one Hour during the Past Week?
2009-07JUL.xlsx,2009-07JUL,2009,7,C14_JOB,C14-Did Have a Job/Business during the Past Week?
2009-07JUL.xlsx,2009-07JUL,2009,7,C16_PROC,C16-Primary Occupation
2009-07JUL.xlsx,2009-07JUL,2009,7,C18_PKB,C18-Kind of Business (Primary Occupation)
2009-07JUL.xlsx,2009-07JUL,2009,7,C19PCLAS,C19-Class of Worker (Primary Occupation)
2009-07JUL.xlsx,2009-07JUL,2009,7,C20_NTEM,C20-Nature of Employment (Primary Occupation)
2009-07JUL.xlsx,2009-07JUL,2009,7,C21_PWHR,C21-Normal Working Hours for the Day for the Past Week
2009-07JUL.xlsx,2009-07JUL,2009,7,C22_PHRS,C22-Total Number of Hours Worked During the Past Week
2009-07JUL.xlsx,2009-07JUL,2009,7,C23_PWMR,C23-Did Want more Hours of Work During the Past Week
2009-07JUL.xlsx,2009-07JUL,2009,7,C24_PLAW,C24-Did Look for Additional Work During the Past Week
2009-07JUL.xlsx,2009-07JUL,2009,7,C25_PFWK,C25-Was this his first time to do any Work?
2009-07JUL.xlsx,2009-07JUL,2009,7,C26_PBIS,C26-Basis of Payment (Primary Occupation)
2009-07JUL.xlsx,2009-07JUL,2009,7,C27_PBSC,C27-Basic Pay per Day (Primary Occupation)
2009-07JUL.xlsx,2009-07JUL,2009,7,C28_OJOB,C28-Other Job Indicator
2009-07JUL.xlsx,2009-07JUL,2009,7,C36_OBIC,C36-Basic Pay per Day (Other Occupation) (July 2003 - Jan 2005)
2009-07JUL.xlsx,2009-07JUL,2009,7,C37_AVIL,C37-Was Available for Work During the Past Week?
2009-07JUL.xlsx,2009-07JUL,2009,7,C38_LOKW,C38-Did Look For Work Anytime During the Past Week?
2009-07JUL.xlsx,2009-07JUL,2009,7,C39_JBSM,C39-What Was He Has Been Doing to Find Work During the Past Week?
2009-07JUL.xlsx,2009-07JUL,2009,7,C40_WKS,C40-Number of Weeks Spent in Looking for Work
2009-07JUL.xlsx,2009-07JUL,2009,7,C41_FLWK,C41-Was This His First Time to Look For Work?
2009-07JUL.xlsx,2009-07JUL,2009,7,C42_WYNT,C42-Why Did He not Look for Work?
2009-07JUL.xlsx,2009-07JUL,2009,7,C43_LBEF,C43-Did He Ever Work At Anytime Before?
2009-07JUL.xlsx,2009-07JUL,2009,7,C45_POCC,C45-Previous Occupation
2009-07JUL.xlsx,2009-07JUL,2009,7,CEMPST1,Employment Status (without Availability criterion)
2009-07JUL.xlsx,2009-07JUL,2009,7,FWGT,Final Weight
2009-07JUL.xlsx,2009-07JUL,2009,7,HHNUM,Household Unique Sequential Number
2009-07JUL.xlsx,2009-07JUL,2009,7,J01_USOC,C12-Usual Occupation (July 2003 - Jan 2005)
2009-07JUL.xlsx,2009-07JUL,2009,7,J02_OTOC,C30-Other Occupation (July 2003 - Jan 2005)
2009-07JUL.xlsx,2009-07JUL,2009,7,J03_OKB,C32-Kind of Business (Other Occupation) (July 2003 - Jan 2005)
2009-07JUL.xlsx,2009-07JUL,2009,7,J04_OCLS,C33-Class of Worker (Other Occupation) (July 2003 - Jan 2005)
2009-07JUL.xlsx,2009-07JUL,2009,7,J05_OHRS,C34-Number of Hours Worked (Other Occupation) (July 2003 - Jan 2005)
2009-07JUL.xlsx,2009-07JUL,2009,7,J06_OBIS,C35-Basis of Payment (Other Occupation) (July 2003 - Jan 2005)
2009-07JUL.xlsx,2009-07JUL,2009,7,NEWEMPST,Employment Status (Based on New Criteria on Unemployment) (April 2005)
2009-07JUL.xlsx,2009-07JUL,2009,7,PSU,Primary Sampling Unit - PSU
2009-07JUL.xlsx,2009-07JUL,2009,7,REG,Region
2009-07JUL.xlsx,2009-07JUL,2009,7,STRATUM,Stratum
2009-07JUL.xlsx,2009-07JUL,2009,7,SVYMO,Survey Month
2009-07JUL.xlsx,2009-07JUL,2009,7,SVYYR,Survey Year
2009-07JUL.xlsx,2009-07JUL,2009,7,URB2K70,C2K Urban Rural Classification (Based on 1970 Definition)
2009-10OCT.xlsx,2009-10OCT,2009,10,A02_CSCH,Currently Attending School (April 2005)
2009-10OCT.xlsx,2009-10OCT,2009,10,A03_JOBS,Number of Jobs during the past week (April 2005)
2009-10OCT.xlsx,2009-10OCT,2009,10,A04_THRS,Total Hours Worked for all Jobs (April 2005)
2009-10OCT.xlsx,2009-10OCT,2009,10,A05_R48H,Reasons for Working More than 48 Hours during the past week (April 2005)
2009-10OCT.xlsx,2009-10OCT,2009,10,A06_LLKW,When Last Looked for Work (April 2005)
2009-10OCT.xlsx,2009-10OCT,2009,10,A07_WLNG,Willingness to take up work during the past week (April 2005)
2009-10OCT.xlsx,2009-10OCT,2009,10,A08_PQTR,Did work or had a job during the past quarter (April 2005)
2009-10OCT.xlsx,2009-10OCT,2009,10,A09_PQKB,Kind of Business (past quarter) (April 2005)
2009-10OCT.xlsx,2009-10OCT,2009,10,C05_REL,C05-Relationship to Household Head
2009-10OCT.xlsx,2009-10OCT,2009,10,C06_SEX,C06-Sex
2009-10OCT.xlsx,2009-10OCT,2009,10,C07_AGE,C07-Age as of Last Birthday
2009-10OCT.xlsx,2009-10OCT,2009,10,C08_MS,C08-Marital Status
2009-10OCT.xlsx,2009-10OCT,2009,10,C09_GRD,C09-Highest Grade Completed
2009-10OCT.xlsx,2009-10OCT,2009,10,C101_LNO,C101-Line Number
2009-10OCT.xlsx,2009-10OCT,2009,10,C10_CNWR,C10-Contract/Overseas Worker Indicator
2009-10OCT.xlsx,2009-10OCT,2009,10,C13_WORK,C13-Did do any Work for at Least one Hour during the Past Week?
2009-10OCT.xlsx,2009-10OCT,2009,10,C14_JOB,C14-Did Have a Job/Business during the Past Week?
2009-10OCT.xlsx,2009-10OCT,2009,10,C16_PROC,C16-Primary Occupation
2009-10OCT.xlsx,2009-10OCT,2009,10,C18_PKB,C18-Kind of Business (Primary Occupation)
2009-10OCT.xlsx,2009-10OCT,2009,10,C19PCLAS,C19-Class of Worker (Primary Occupation)
2009-10OCT.xlsx,2009-10OCT,2009,10,C20_NTEM,C20-Nature of Employment (Primary Occupation)
2009-10OCT.xlsx,2009-10OCT,2009,10,C21_PWHR,C21-Normal Working Hours for the Day for the Past Week
2009-10OCT.xlsx,2009-10OCT,2009,10,C22_PHRS,C22-Total Number of Hours Worked During the Past Week
2009-10OCT.xlsx,2009-10OCT,2009,10,C23_PWMR,C23-Did Want more Hours of Work During the Past Week
2009-10OCT.xlsx,2009-10OCT,2009,10,C24_PLAW,C24-Did Look for Additional Work During the Past Week
2009-10OCT.xlsx,2009-10OCT,2009,10,C25_PFWK,C25-Was this his first time to do any Work?
2009-10OCT.xlsx,2009-10OCT,2009,10,C26_PBIS,C26-Basis of Payment (Primary Occupation)
2009-10OCT.xlsx,2009-10OCT,2009,10,C27_PBSC,C27-Basic Pay per Day (Primary Occupation)
2009-10OCT.xlsx,2009-10OCT,2009,10,C28_OJOB,C28-Other Job Indicator
2009-10OCT.xlsx,2009-10OCT,2009,10,C36_OBIC,C36-Basic Pay per Day (Other Occupation) (July 2003 - Jan 2005)
2009-10OCT.xlsx,2009-10OCT,2009,10,C37_AVIL,C37-Was Available for Work During the Past Week?
2009-10OCT.xlsx,2009-10OCT,2009,10,C38_LOKW,C38-Did Look For Work Anytime During the Past Week?
2009-10OCT.xlsx,2009-10OCT,2009,10,C39_JBSM,C39-What Was He Has Been Doing to Find Work During the Past Week?
2009-10OCT.xlsx,2009-10OCT,2009,10,C40_WKS,C40-Number of Weeks Spent in Looking for Work
2009-10OCT.xlsx,2009-10OCT,2009,10,C41_FLWK,C41-Was This His First Time to Look For Work?
2009-10OCT.xlsx,2009-10OCT,2009,10,C42_WYNT,C42-Why Did He not Look for Work?
2009-10OCT.xlsx,2009-10OCT,2009,10,C43_LBEF,C43-Did He Ever Work At Anytime Before?
2009-10OCT.xlsx,2009-10OCT,2009,10,C45_POCC,C45-Previous Occupation
2009-10OCT.xlsx,2009-10OCT,2009,10,CEMPST1,Employment Status (without Availability criterion)
2009-10OCT.xlsx,2009-10OCT,2009,10,FWGT,Final Weight
2009-10OCT.xlsx,2009-10OCT,2009,10,HHNUM,Household Unique Sequential Number
2009-10OCT.xlsx,2009-10OCT,2009,10,J01_USOC,C12-Usual Occupation (July 2003 - Jan 2005)
2009-10OCT.xlsx,2009-10OCT,2009,10,J02_OTOC,C30-Other Occupation (July 2003 - Jan 2005)
2009-10OCT.xlsx,2009-10OCT,2009,10,J03_OKB,C32-Kind of Business (Other Occupation) (July 2003 - Jan 2005)
2009-10OCT.xlsx,2009-10OCT,2009,10,J04_OCLS,C33-Class of Worker (Other Occupation) (July 2003 - Jan 2005)
2009-10OCT.xlsx,2009-10OCT,2009,10,J05_OHRS,C34-Number of Hours Worked (Other Occupation) (July 2003 - Jan 2005)
2009-10OCT.xlsx,2009-10OCT,2009,10,J06_OBIS,C35-Basis of Payment (Other Occupation) (July 2003 - Jan 2005)
2009-10OCT.xlsx,2009-10OCT,2009,10,NEWEMPST,Employment Status (Based on New Criteria on Unemployment) (April 2005)
2009-10OCT.xlsx,2009-10OCT,2009,10,PSU,Primary Sampling Unit - PSU
2009-10OCT.xlsx,2009-10OCT,2009,10,REG,Region
2009-10OCT.xlsx,2009-10OCT,2009,10,STRATUM,Stratum
2009-10OCT.xlsx,2009-10OCT,2009,10,SVYMO,Survey Month
2009-10OCT.xlsx,2009-10OCT,2009,10,SVYYR,Survey Year
2009-10OCT.xlsx,2009-10OCT,2009,10,URB2K70,C2K Urban Rural Classification (Based on 1970 Definition)
2010-01JAN.xlsx,2010-01JAN,2010,1,A02_CSCH,Currently Attending School (April 2005)
2010-01JAN.xlsx,2010-01JAN,2010,1,A03_JOBS,Number of Jobs during the past week (April 2005)
2010-01JAN.xlsx,2010-01JAN,2010,1,A04_THRS,Total Hours Worked for all Jobs (April 2005)
2010-01JAN.xlsx,2010-01JAN,2010,1,A05_R48H,Reasons for Working More than 48 Hours during the past week (April 2005)
2010-01JAN.xlsx,2010-01JAN,2010,1,A06_LLKW,When Last Looked for Work (April 2005)
2010-01JAN.xlsx,2010-01JAN,2010,1,A07_WLNG,Willingness to take up work during the past week (April 2005)
2010-01JAN.xlsx,2010-01JAN,2010,1,A08_PQTR,Did work or had a job during the past quarter (April 2005)
2010-01JAN.xlsx,2010-01JAN,2010,1,A09_PQKB,Kind of Business (past quarter) (April 2005)
2010-01JAN.xlsx,2010-01JAN,2010,1,C05_REL,C05-Relationship to Household Head
2010-01JAN.xlsx,2010-01JAN,2010,1,C06_SEX,C06-Sex
2010-01JAN.xlsx,2010-01JAN,2010,1,C07_AGE,C07-Age as of Last Birthday
2010-01JAN.xlsx,2010-01JAN,2010,1,C08_MS,C08-Marital Status
2010-01JAN.xlsx,2010-01JAN,2010,1,C09_GRD,C09-Highest Grade Completed
2010-01JAN.xlsx,2010-01JAN,2010,1,C101_LNO,C101-Line Number
2010-01JAN.xlsx,2010-01JAN,2010,1,C10_CNWR,C10-Contract/Overseas Worker Indicator
2010-01JAN.xlsx,2010-01JAN,2010,1,C13_WORK,C13-Did do any Work for at Least one Hour during the Past Week?
2010-01JAN.xlsx,2010-01JAN,2010,1,C14_JOB,C14-Did Have a Job/Business during the Past Week?
2010-01JAN.xlsx,2010-01JAN,2010,1,C16_PROC,C16-Primary Occupation
2010-01JAN.xlsx,2010-01JAN,2010,1,C18_PKB,C18-Kind of Business (Primary Occupation)
2010-01JAN.xlsx,2010-01JAN,2010,1,C19PCLAS,C19-Class of Worker (Primary Occupation)
2010-01JAN.xlsx,2010-01JAN,2010,1,C20_NTEM,C20-Nature of Employment (Primary Occupation)
2010-01JAN.xlsx,2010-01JAN,2010,1,C21_PWHR,C21-Normal Working Hours for the Day for the Past Week
2010-01JAN.xlsx,2010-01JAN,2010,1,C22_PHRS,C22-Total Number of Hours Worked During the Past Week
2010-01JAN.xlsx,2010-01JAN,2010,1,C23_PWMR,C23-Did Want more Hours of Work During the Past Week
2010-01JAN.xlsx,2010-01JAN,2010,1,C24_PLAW,C24-Did Look for Additional Work During the Past Week
2010-01JAN.xlsx,2010-01JAN,2010,1,C25_PFWK,C25-Was this his first time to do any Work?
2010-01JAN.xlsx,2010-01JAN,2010,1,C26_PBIS,C26-Basis of Payment (Primary Occupation)
2010-01JAN.xlsx,2010-01JAN,2010,1,C27_PBSC,C27-Basic Pay per Day (Primary Occupation)
2010-01JAN.xlsx,2010-01JAN,2010,1,C28_OJOB,C28-Other Job Indicator
2010-01JAN.xlsx,2010-01JAN,2010,1,C36_OBIC,C36-Basic Pay per Day (Other Occupation) (July 2003 - Jan 2005)
2010-01JAN.xlsx,2010-01JAN,2010,1,C37_AVIL,C37-Was Available for Work During the Past Week?
2010-01JAN.xlsx,2010-01JAN,2010,1,C38_LOKW,C38-Did Look For Work Anytime During the Past Week?
2010-01JAN.xlsx,2010-01JAN,2010,1,C39_JBSM,C39-What Was He Has Been Doing to Find Work During the Past Week?
2010-01JAN.xlsx,2010-01JAN,2010,1,C40_WKS,C40-Number of Weeks Spent in Looking for Work
2010-01JAN.xlsx,2010-01JAN,2010,1,C41_FLWK,C41-Was This His First Time to Look For Work?
2010-01JAN.xlsx,2010-01JAN,2010,1,C42_WYNT,C42-Why Did He not Look for Work?
2010-01JAN.xlsx,2010-01JAN,2010,1,C43_LBEF,C43-Did He Ever Work At Anytime Before?
2010-01JAN.xlsx,2010-01JAN,2010,1,C45_POCC,C45-Previous Occupation
2010-01JAN.xlsx,2010-01JAN,2010,1,CEMPST1,Employment Status (without Availability criterion)
2010-01JAN.xlsx,2010-01JAN,2010,1,FWGT,Final Weight
2010-01JAN.xlsx,2010-01JAN,2010,1,HHNUM,Household Unique Sequential Number
2010-01JAN.xlsx,2010-01JAN,2010,1,J01_USOC,C12-Usual Occupation (July 2003 - Jan 2005)
2010-01JAN.xlsx,2010-01JAN,2010,1,J02_OTOC,C30-Other Occupation (July 2003 - Jan 2005)
2010-01JAN.xlsx,2010-01JAN,2010,1,J03_OKB,C32-Kind of Business (Other Occupation) (July 2003 - Jan 2005)
2010-01JAN.xlsx,2010-01JAN,2010,1,J04_OCLS,C33-Class of Worker (Other Occupation) (July 2003 - Jan 2005)
2010-01JAN.xlsx,2010-01JAN,2010,1,J05_OHRS,C34-Number of Hours Worked (Other Occupation) (July 2003 - Jan 2005)
2010-01JAN.xlsx,2010-01JAN,2010,1,J06_OBIS,C35-Basis of Payment (Other Occupation) (July 2003 - Jan 2005)
2010-01JAN.xlsx,2010-01JAN,2010,1,NEWEMPST,Employment Status (Based on New Criteria on Unemployment) (April 2005)
2010-01JAN.xlsx,2010-01JAN,2010,1,PSU,Primary Sampling Unit - PSU
2010-01JAN.xlsx,2010-01JAN,2010,1,REG,Region
2010-01JAN.xlsx,2010-01JAN,2010,1,STRATUM,Stratum
2010-01JAN.xlsx,2010-01JAN,2010,1,SVYMO,Survey Month
2010-01JAN.xlsx,2010-01JAN,2010,1,SVYYR,Survey Year
2010-01JAN.xlsx,2010-01JAN,2010,1,URB2K70,C2K Urban Rural Classification (Based on 1970 Definition)
2010-10OCT.xlsx,2010-10OCT,2010,10,A02_CSCH,Currently Attending School (April 2005)
2010-10OCT.xlsx,2010-10OCT,2010,10,A03_JOBS,Number of Jobs during the past week (April 2005)
2010-10OCT.xlsx,2010-10OCT,2010,10,A04_THRS,Total Hours Worked for all Jobs (April 2005)
2010-10OCT.xlsx,2010-10OCT,2010,10,A05_R48H,Reasons for Working More than 48 Hours during the past week (April 2005)
2010-10OCT.xlsx,2010-10OCT,2010,10,A06_LLKW,When Last Looked for Work (April 2005)
2010-10OCT.xlsx,2010-10OCT,2010,10,A07_WLNG,Willingness to take up work during the past week (April 2005)
2010-10OCT.xlsx,2010-10OCT,2010,10,A08_PQTR,Did work or had a job during the past quarter (April 2005)
2010-10OCT.xlsx,2010-10OCT,2010,10,A09_PQKB,Kind of Business (past quarter) (April 2005)
2010-10OCT.xlsx,2010-10OCT,2010,10,C05_REL,C05-Relationship to Household Head
2010-10OCT.xlsx,2010-10OCT,2010,10,C06_SEX,C06-Sex
2010-10OCT.xlsx,2010-10OCT,2010,10,C07_AGE,C07-Age as of Last Birthday
2010-10OCT.xlsx,2010-10OCT,2010,10,C08_MS,C08-Marital Status
2010-10OCT.xlsx,2010-10OCT,2010,10,C09_GRD,C09-Highest Grade Completed
2010-10OCT.xlsx,2010-10OCT,2010,10,C101_LNO,C101-Line Number
2010-10OCT.xlsx,2010-10OCT,2010,10,C10_CNWR,C10-Contract/Overseas Worker Indicator
2010-10OCT.xlsx,2010-10OCT,2010,10,C13_WORK,C13-Did do any Work for at Least one Hour during the Past Week?
2010-10OCT.xlsx,2010-10OCT,2010,10,C14_JOB,C14-Did Have a Job/Business during the Past Week?
2010-10OCT.xlsx,2010-10OCT,2010,10,C16_PROC,C16-Primary Occupation
2010-10OCT.xlsx,2010-10OCT,2010,10,C18_PKB,C18-Kind of Business (Primary Occupation)
2010-10OCT.xlsx,2010-10OCT,2010,10,C19PCLAS,C19-Class of Worker (Primary Occupation)
2010-10OCT.xlsx,2010-10OCT,2010,10,C20_NTEM,C20-Nature of Employment (Primary Occupation)
2010-10OCT.xlsx,2010-10OCT,2010,10,C21_PWHR,C21-Normal Working Hours for the Day for the Past Week
2010-10OCT.xlsx,2010-10OCT,2010,10,C22_PHRS,C22-Total Number of Hours Worked During the Past Week
2010-10OCT.xlsx,2010-10OCT,2010,10,C23_PWMR,C23-Did Want more Hours of Work During the Past Week
2010-10OCT.xlsx,2010-10OCT,2010,10,C24_PLAW,C24-Did Look for Additional Work During the Past Week
2010-10OCT.xlsx,2010-10OCT,2010,10,C25_PFWK,C25-Was this his first time to do any Work?
2010-10OCT.xlsx,2010-10OCT,2010,10,C26_PBIS,C26-Basis of Payment (Primary Occupation)
2010-10OCT.xlsx,2010-10OCT,2010,10,C27_PBSC,C27-Basic Pay per Day (Primary Occupation)
2010-10OCT.xlsx,2010-10OCT,2010,10,C28_OJOB,C28-Other Job Indicator
2010-10OCT.xlsx,2010-10OCT,2010,10,C36_OBIC,C36-Basic Pay per Day (Other Occupation) (July 2003 - Jan 2005)
2010-10OCT.xlsx,2010-10OCT,2010,10,C37_AVIL,C37-Was Available for Work During the Past Week?
2010-10OCT.xlsx,2010-10OCT,2010,10,C38_LOKW,C38-Did Look For Work Anytime During the Past Week?
2010-10OCT.xlsx,2010-10OCT,2010,10,C39_JBSM,C39-What Was He Has Been Doing to Find Work During the Past Week?
2010-10OCT.xlsx,2010-10OCT,2010,10,C40_WKS,C40-Number of Weeks Spent in Looking for Work
2010-10OCT.xlsx,2010-10OCT,2010,10,C41_FLWK,C41-Was This His First Time to Look For Work?
2010-10OCT.xlsx,2010-10OCT,2010,10,C42_WYNT,C42-Why Did He not Look for Work?
2010-10OCT.xlsx,2010-10OCT,2010,10,C43_LBEF,C43-Did He Ever Work At Anytime Before?
2010-10OCT.xlsx,2010-10OCT,2010,10,C45_POCC,C45-Previous Occupation
2010-10OCT.xlsx,2010-10OCT,2010,10,CEMPST1,Employment Status (without Availability criterion)
2010-10OCT.xlsx,2010-10OCT,2010,10,FWGT,Final Weight
2010-10OCT.xlsx,2010-10OCT,2010,10,HHNUM,Household Unique Sequential Number
2010-10OCT.xlsx,2010-10OCT,2010,10,J01_USOC,C12-Usual Occupation (July 2003 - Jan 2005)
2010-10OCT.xlsx,2010-10OCT,2010,10,J02_OTOC,C30-Other Occupation (July 2003 - Jan 2005)
2010-10OCT.xlsx,2010-10OCT,2010,10,J03_OKB,C32-Kind of Business (Other Occupation) (July 2003 - Jan 2005)
2010-10OCT.xlsx,2010-10OCT,2010,10,J04_OCLS,C33-Class of Worker (Other Occupation) (July 2003 - Jan 2005)
2010-10OCT.xlsx,2010-10OCT,2010,10,J05_OHRS,C34-Number of Hours Worked (Other Occupation) (July 2003 - Jan 2005)
2010-10OCT.xlsx,2010-10OCT,2010,10,J06_OBIS,C35-Basis of Payment (Other Occupation) (July 2003 - Jan 2005)
2010-10OCT.xlsx,2010-10OCT,2010,10,NEWEMPST,Employment Status (Based on New Criteria on Unemployment) (April 2005)
2010-10OCT.xlsx,2010-10OCT,2010,10,PSU,Primary Sampling Unit - PSU
2010-10OCT.xlsx,2010-10OCT,2010,10,REG,Region
2010-10OCT.xlsx,2010-10OCT,2010,10,STRATUM,Stratum
2010-10OCT.xlsx,2010-10OCT,2010,10,SVYMO,Survey Month
2010-10OCT.xlsx,2010-10OCT,2010,10,SVYYR,Survey Year
2010-10OCT.xlsx,2010-10OCT,2010,10,URB2K70,C2K Urban Rural Classification (Based on 1970 Definition)
2011-01JAN.xlsx,2011-01JAN,2011,1,A02_CSCH,Currently Attending School (April 2005)
2011-01JAN.xlsx,2011-01JAN,2011,1,A03_JOBS,Number of Jobs during the past week (April 2005)
2011-01JAN.xlsx,2011-01JAN,2011,1,A04_THRS,Total Hours Worked for all Jobs (April 2005)
2011-01JAN.xlsx,2011-01JAN,2011,1,A05_R48H,Reasons for Working More than 48 Hours during the past week (April 2005)
2011-01JAN.xlsx,2011-01JAN,2011,1,A06_LLKW,When Last Looked for Work (April 2005)
2011-01JAN.xlsx,2011-01JAN,2011,1,A07_WLNG,Willingness to take up work during the past week (April 2005)
2011-01JAN.xlsx,2011-01JAN,2011,1,A08_PQTR,Did work or had a job during the past quarter (April 2005)
2011-01JAN.xlsx,2011-01JAN,2011,1,A09_PQKB,Kind of Business (past quarter) (April 2005)
2011-01JAN.xlsx,2011-01JAN,2011,1,C05_REL,C05-Relationship to Household Head
2011-01JAN.xlsx,2011-01JAN,2011,1,C06_SEX,C06-Sex
2011-01JAN.xlsx,2011-01JAN,2011,1,C07_AGE,C07-Age as of Last Birthday
2011-01JAN.xlsx,2011-01JAN,2011,1,C08_MS,C08-Marital Status
2011-01JAN.xlsx,2011-01JAN,2011,1,C09_GRD,C09-Highest Grade Completed
2011-01JAN.xlsx,2011-01JAN,2011,1,C101_LNO,C101-Line Number
2011-01JAN.xlsx,2011-01JAN,2011,1,C10_CNWR,C10-Contract/Overseas Worker Indicator
2011-01JAN.xlsx,2011-01JAN,2011,1,C13_WORK,C13-Did do any Work for at Least one Hour during the Past Week?
2011-01JAN.xlsx,2011-01JAN,2011,1,C14_JOB,C14-Did Have a Job/Business during the Past Week?
2011-01JAN.xlsx,2011-01JAN,2011,1,C16_PROC,C16-Primary Occupation
2011-01JAN.xlsx,2011-01JAN,2011,1,C18_PKB,C18-Kind of Business (Primary Occupation)
2011-01JAN.xlsx,2011-01JAN,2011,1,C19PCLAS,C19-Class of Worker (Primary Occupation)
2011-01JAN.xlsx,2011-01JAN,2011,1,C20_NTEM,C20-Nature of Employment (Primary Occupation)
2011-01JAN.xlsx,2011-01JAN,2011,1,C21_PWHR,C21-Normal Working Hours for the Day for the Past Week
2011-01JAN.xlsx,2011-01JAN,2011,1,C22_PHRS,C22-Total Number of Hours Worked During the Past Week
2011-01JAN.xlsx,2011-01JAN,2011,1,C23_PWMR,C23-Did Want more Hours of Work During the Past Week
2011-01JAN.xlsx,2011-01JAN,2011,1,C24_PLAW,C24-Did Look for Additional Work During the Past Week
2011-01JAN.xlsx,2011-01JAN,2011,1,C25_PFWK,C25-Was this his first time to do any Work?
2011-01JAN.xlsx,2011-01JAN,2011,1,C26_PBIS,C26-Basis of Payment (Primary Occupation)
2011-01JAN.xlsx,2011-01JAN,2011,1,C27_PBSC,C27-Basic Pay per Day (Primary Occupation)
2011-01JAN.xlsx,2011-01JAN,2011,1,C28_OJOB,C28-Other Job Indicator
2011-01JAN.xlsx,2011-01JAN,2011,1,C36_OBIC,C36-Basic Pay per Day (Other Occupation) (July 2003 - Jan 2005)
2011-01JAN.xlsx,2011-01JAN,2011,1,C37_AVIL,C37-Was Available for Work During the Past Week?
2011-01JAN.xlsx,2011-01JAN,2011,1,C38_LOKW,C38-Did Look For Work Anytime During the Past Week?
2011-01JAN.xlsx,2011-01JAN,2011,1,C39_JBSM,C39-What Was He Has Been Doing to Find Work During the Past Week?
2011-01JAN.xlsx,2011-01JAN,2011,1,C40_WKS,C40-Number of Weeks Spent in Looking for Work
2011-01JAN.xlsx,2011-01JAN,2011,1,C41_FLWK,C41-Was This His First Time to Look For Work?
2011-01JAN.xlsx,2011-01JAN,2011,1,C42_WYNT,C42-Why Did He not Look for Work?
2011-01JAN.xlsx,2011-01JAN,2011,1,C43_LBEF,C43-Did He Ever Work At Anytime Before?
2011-01JAN.xlsx,2011-01JAN,2011,1,C45_POCC,C45-Previous Occupation
2011-01JAN.xlsx,2011-01JAN,2011,1,CEMPST1,Employment Status (without Availability criterion)
2011-01JAN.xlsx,2011-01JAN,2011,1,FWGT,Final Weight
2011-01JAN.xlsx,2011-01JAN,2011,1,HHNUM,Household Unique Sequential Number
2011-01JAN.xlsx,2011-01JAN,2011,1,J01_USOC,C12-Usual Occupation (July 2003 - Jan 2005)
2011-01JAN.xlsx,2011-01JAN,2011,1,J02_OTOC,C30-Other Occupation (July 2003 - Jan 2005)
2011-01JAN.xlsx,2011-01JAN,2011,1,J03_OKB,C32-Kind of Business (Other Occupation) (July 2003 - Jan 2005)
2011-01JAN.xlsx,2011-01JAN,2011,1,J04_OCLS,C33-Class of Worker (Other Occupation) (July 2003 - Jan 2005)
2011-01JAN.xlsx,2011-01JAN,2011,1,J05_OHRS,C34-Number of Hours Worked (Other Occupation) (July 2003 - Jan 2005)
2011-01JAN.xlsx,2011-01JAN,2011,1,J06_OBIS,C35-Basis of Payment (Other Occupation) (July 2003 - Jan 2005)
2011-01JAN.xlsx,2011-01JAN,2011,1,NEWEMPST,Employment Status (Based on New Criteria on Unemployment) (April 2005)
2011-01JAN.xlsx,2011-01JAN,2011,1,PSU,Primary Sampling Unit - PSU
2011-01JAN.xlsx,2011-01JAN,2011,1,REG,Region
2011-01JAN.xlsx,2011-01JAN,2011,1,STRATUM,Stratum
2011-01JAN.xlsx,2011-01JAN,2011,1,SVYMO,Survey Month
2011-01JAN.xlsx,2011-01JAN,2011,1,SVYYR,Survey Year
2011-01JAN.xlsx,2011-01JAN,2011,1,URB2K70,C2K Urban Rural Classification (Based on 1970 Definition)
2011-04APR.xlsx,2011-04APR,2011,4,A02_CSCH,Currently Attending School (April 2005)
2011-04APR.xlsx,2011-04APR,2011,4,A03_JOBS,Number of Jobs during the past week (April 2005)
2011-04APR.xlsx,2011-04APR,2011,4,A04_THRS,Total Hours Worked for all Jobs (April 2005)
2011-04APR.xlsx,2011-04APR,2011,4,A05_R48H,Reasons for Working More than 48 Hours during the past week (April 2005)
2011-04APR.xlsx,2011-04APR,2011,4,A06_LLKW,When Last Looked for Work (April 2005)
2011-04APR.xlsx,2011-04APR,2011,4,A07_WLNG,Willingness to take up work during the past week (April 2005)
2011-04APR.xlsx,2011-04APR,2011,4,A08_PQTR,Did work or had a job during the past quarter (April 2005)
2011-04APR.xlsx,2011-04APR,2011,4,A09_PQKB,Kind of Business (past quarter) (April 2005)
2011-04APR.xlsx,2011-04APR,2011,4,C05_REL,C05-Relationship to Household Head
2011-04APR.xlsx,2011-04APR,2011,4,C06_SEX,C06-Sex
2011-04APR.xlsx,2011-04APR,2011,4,C07_AGE,C07-Age as of Last Birthday
